JOB_ID,PLATFORM,DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,FLIGHT_MARKETING,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR9001",BUSINESS,09:05:00,08:50:00,1,"CGK, DOH, JFK",34H 45M,37374281.39
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"SQ8591, SQ26",ECONOMY,11:50:00,11:10:00,1,"CGK, SIN, JFK",34H 20M,38176701.97
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"MH5894, MH2, MH9393",ECONOMY,13:40:00,13:24:00,2,"CGK, KUL, LHR, JFK",34H 44M,34257186.08
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR701",ECONOMY,18:45:00,15:20:00,1,"CGK, DOH, JFK",31H 35M,41077760.97
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR9, QR2646",ECONOMY,18:45:00,18:09:00,2,"CGK, DOH, LHR, JFK",34H 24M,34874432.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR329, QR2646",ECONOMY,18:45:00,18:09:00,2,"CGK, DOH, LGW, JFK",34H 24M,35136762.48
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"AF3926, AF257, AF22","ECONOMY, PREMIUM ECONOMY",14:40:00,10:40:00,2,"CGK, SIN, CDG, JFK",31H 00M,38053252.65
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR7, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",32H 39M,36880484.11
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR7, QR2240",ECONOMY,14:10:00,11:10:00,1,"CGK, DOH, LHR, JFK",32H 00M,41571558.24
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR327, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LGW, JFK",32H 39M,37158245.08
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR327, QR2240",ECONOMY,08:10:00,06:00:00,1,"CGK, DOH, LGW, JFK",32H 50M,41016036.31
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"AA8152, AA8139, AA2292","FIRST CLASS, BUSINESS",18:45:00,21:59:00,2,"CGK, DOH, DFW, JFK",38H 14M,33115279.88
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR9, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LHR, JFK",36H 05M,34874432.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"EK7763, EK353, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, DXB, JFK",44H 15M,30029046.9
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"EK7763, EK353, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, DXB, JFK",44H 15M,30029046.9
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR9, QR2233",ECONOMY,09:05:00,13:24:00,2,"CGK, DOH, LHR, JFK",39H 19M,32945537.06
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR329, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LGW, JFK",36H 05M,35136762.48
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR329, QR2235",ECONOMY,18:45:00,18:09:00,2,"CGK, DOH, LGW, JFK",34H 24M,36880484.11
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR11, QR2646",ECONOMY,14:40:00,12:40:00,2,"CGK, DOH, LHR, JFK",33H 00M,38053252.65
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"HA5373, HA822, HA50",ECONOMY,06:35:00,07:25:00,2,"CGK, NRT, HNL, JFK",35H 50M,36417549.17
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"HA5373, HA822, HA50",ECONOMY,11:15:00,11:10:00,1,"CGK, NRT, HNL, JFK",34H 55M,41571558.24
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR11, QR2233",ECONOMY,09:05:00,13:24:00,2,"CGK, DOH, LHR, JFK",39H 19M,34504084.72
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR11, QR2233",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LHR, JFK",36H 05M,36880484.11
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR11, QR2235",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LHR, JFK",39H 04M,34874432.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR329, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LGW, JFK",39H 04M,35136762.48
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR957, QR329, QR2240",ECONOMY,13:50:00,06:00:00,2,"CGK, DOH, LGW, JFK",27H 10M,46278063.54
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"NH856, NH110",ECONOMY,21:25:00,10:55:00,1,"CGK, HND, JFK",24H 30M,55413313.16
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"LH9795, LH779, LH404",ECONOMY,19:00:00,20:05:00,2,"CGK, SIN, FRA, JFK",36H 05M,37544024.21
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"VN630, OZ736, OZ222",ECONOMY,13:50:00,11:05:00,2,"CGK, SIN, FRA, JFK",32H 15M,40846293.49
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"UA7899, UA7910",ECONOMY,21:25:00,10:55:00,1,"CGK, HND, JFK",24H 30M,55545234.49
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR9, QR2235",ECONOMY,09:05:00,19:50:00,2,"CGK, DOH, LHR, JFK",45H 45M,32945537.06
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR3, QR2235",ECONOMY,01:10:00,19:50:00,2,"CGK, DOH, LHR, JFK",29H 40M,45753403.93
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR955, QR3, QR2235",ECONOMY,09:05:00,19:50:00,2,"CGK, DOH, LHR, JFK",45H 45M,33207866.87
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR329, QR2235",ECONOMY,09:05:00,18:09:00,2,"CGK, DOH, LGW, JFK",44H 04M,34504084.72
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR11, QR2646",ECONOMY,14:40:00,18:40:00,2,"CGK, DOH, LHR, JFK",39H 00M,38053252.65
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"MH722, MH2, MH9479",ECONOMY,18:25:00,22:49:00,2,"CGK, KUL, LHR, JFK",39H 24M,37775491.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"KL838, KL2003, KL2301",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,45907715.58
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"KL838, KL2007, KL2301",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"KL838, KL2007, KL2301",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"AF8500, AF1341, AF6",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"QR959, QR701",ECONOMY,09:05:00,15:20:00,1,"CGK, AMS, CDG",41H 15M,40738275.34
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"CX798, CX844",ECONOMY,00:05:00,06:00:00,1,"CGK, HKG, JFK",40H 55M,41016036.31
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"AA8153, AA8139, AA2292","FIRST CLASS, BUSINESS",09:05:00,21:59:00,2,"CGK, DOH, DFW, JFK",47H 54M,33177004.54
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"MH722, MH4, MH9479",ECONOMY,18:25:00,22:49:00,2,"CGK, KUL, LHR, JFK",39H 24M,38454462.93
1,BOOKING.COM,2023-08-09,CGK,JFK,Qatar Airways,"AA8153, AA121",BUSINESS,09:05:00,08:50:00,1,"CGK, DOH, JFK",34H 45M,46754160.36
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","GA834, OZ6782, OZ222",ECONOMY,13:40:00,11:05:00,2,"CGK, SIN, ICN, JFK",32H 25M,46463237.52
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF3926, AF257, AF8","ECONOMY, PREMIUM ECONOMY",14:40:00,21:45:00,2,"CGK, SIN, CDG, JFK",42H 05M,38222995.46
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF3926, AF257, AF8","ECONOMY, PREMIUM ECONOMY",09:40:00,08:50:00,2,"CGK, SIN, CDG, JFK",58H 10M,30029046.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","QR955, QR9, QR2235",ECONOMY,01:10:00,19:50:00,2,"CGK, DOH, LHR, JFK",53H 40M,31957942.51
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","QR959, QR11, QR2240",ECONOMY,09:05:00,22:49:00,2,"CGK, DOH, LHR, JFK",48H 44M,34504084.72
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","KL838, KL2003, KL2304",ECONOMY,20:10:00,18:40:00,2,"CGK, DOH, LHR, JFK",33H 30M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","KL838, KL2009, KL2304",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","KL838, KL1233, KL2304",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","KL838, KL2007, KL2304",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","KL838, KL2007, KL2304",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF8500, AF1241, AF10",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF8500, AF1641, AF10",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF8500, AF8233, AF10",ECONOMY,20:10:00,18:40:00,2,"CGK, AMS, CDG, JFK",33H 30M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","AF8500, AF1341, AF10",ECONOMY,01:10:00,18:09:00,2,"CGK, AMS, CDG, JFK",51H 59M,33578214.83
1,BOOKING.COM,2023-08-09,CGK,JFK,"Garuda Indonesia, Asiana Airlines, operated by Singapore Airlines","NH836, NH6812, AC8556",ECONOMY,06:20:00,22:00:00,2,"CGK, DOH, LGW, JFK",26H 40M,55490468.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX776, LH797, LH400","ECONOMY, PREMIUM ECONOMY",14:20:00,13:45:00,2,"CGK, HKG, FRA, JFK",34H 25M,45876853.25
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","AA8497, AA8409, AA1077",ECONOMY,06:35:00,22:15:00,2,"CGK, NRT, SFO, JFK",26H 40M,55674886.54
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","AA8497, AA8409, AA1077",ECONOMY,06:35:00,22:15:00,2,"CGK, NRT, SFO, JFK",26H 40M,55785930.41
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","SQ8593, SQ26",ECONOMY,19:55:00,11:10:00,1,"CGK, SIN, JFK",50H 15M,38547049.92
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","QR955, QR9, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",56H 39M,31957942.51
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","QR955, QR9, QR2240",ECONOMY,18:40:00,19:15:00,2,"CGK, DOH, LHR, JFK",35H 35M,45444780.64
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","KL4038, KL838, KL641",ECONOMY,14:40:00,15:25:00,2,"CGK, SIN, AMS, JFK",35H 45M,45444780.64
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","AF8500, AF1641, AF16",ECONOMY,20:10:00,20:45:00,2,"CGK, AMS, CDG, JFK",35H 35M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","AF8500, AF1641, AF16",ECONOMY,20:10:00,20:45:00,2,"CGK, AMS, CDG, JFK",35H 35M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","AF8500, AF8233, AF16",ECONOMY,20:10:00,20:45:00,2,"CGK, AMS, CDG, JFK",35H 35M,45938577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","QR955, QR327, QR2233",ECONOMY,01:10:00,13:24:00,2,"CGK, DOH, LGW, JFK",47H 14M,37158245.08
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","QR957, QR7, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LHR, JFK",36H 05M,45753403.93
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","QR955, QR11, QR2235",ECONOMY,01:10:00,18:09:00,2,"CGK, DOH, LHR, JFK",51H 59M,34920726.17
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","AA8153, AA8139, AA820","FIRST CLASS, BUSINESS",09:05:00,19:29:00,2,"CGK, DOH, DFW, JFK",45H 24M,38670499.24
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","AA8153, AA8139, AA820","FIRST CLASS, BUSINESS",20:10:00,21:45:00,2,"CGK, DOH, DFW, JFK",36H 35M,45475642.97
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","VN630, CX764, CX844",ECONOMY,13:50:00,06:00:00,2,"CGK, SGN, HKG, JFK",27H 10M,56848411.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","QR959, QR327, QR2240",ECONOMY,09:05:00,22:49:00,2,"CGK, DOH, LGW, JFK",48H 44M,36834190.62
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","QR959, QR327, QR2240",ECONOMY,20:10:00,21:45:00,2,"CGK, DOH, LGW, JFK",36H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","KL838, KL2007, KL2307",ECONOMY,20:10:00,21:45:00,2,"CGK, AMS, CDG, JFK",36H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","KL838, KL2009, KL2307",ECONOMY,20:10:00,21:45:00,2,"CGK, AMS, CDG, JFK",36H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","KL838, KL2013, KL2307",ECONOMY,20:10:00,21:45:00,2,"CGK, AMS, CDG, JFK",36H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"Air France, operated by KLM","KL838, KL1233, KL2307",ECONOMY,20:10:00,21:45:00,2,"CGK, AMS, CDG, JFK",36H 35M,45923146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","KL4038, KL838, KL643",ECONOMY,14:40:00,19:15:00,2,"CGK, SIN, AMS, JFK",39H 35M,45444780.64
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","QR957, QR327, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LGW, JFK",39H 04M,46015733.74
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","EY7100, EY473, EY101",BUSINESS,14:40:00,16:00:00,2,"CGK, SIN, AUH, JFK",36H 20M,48700756.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","QR955, QR11, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LHR, JFK",56H 39M,34920726.17
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","QR955, QR11, QR2240",ECONOMY,21:00:00,17:50:00,1,"CGK, DOH, LHR, JFK",31H 50M,59502571.86
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","AA8498, AA8496","ECONOMY, BUSINESS",21:55:00,18:35:00,1,"CGK, NRT, JFK",31H 40M,60089712.56
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","LX9069, LX177, LX16",ECONOMY,19:00:00,12:45:00,2,"CGK, SIN, ZRH, JFK",28H 45M,58530408.47
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","SQ953, SQ24",BUSINESS,07:55:00,18:50:00,1,"CGK, SIN, JFK",21H 55M,79532223.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","LX9069, LX177, LX16",ECONOMY,18:45:00,19:50:00,2,"CGK, SIN, ZRH, JFK",36H 05M,49858093.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","CX776, LH797, LH404","ECONOMY, PREMIUM ECONOMY",14:20:00,20:05:00,2,"CGK, HKG, FRA, JFK",40H 45M,45876853.25
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","GA836, NH844, NH110",ECONOMY,14:40:00,10:55:00,2,"CGK, SIN, HND, JFK",31H 15M,56123146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","VN630, VN3560, CX844","ECONOMY, PREMIUM ECONOMY",13:50:00,06:00:00,2,"CGK, SIN, HND, JFK",27H 10M,62434493.19
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","GA876, CX830",ECONOMY,01:20:00,13:15:00,1,"CGK, HKG, JFK",22H 55M,79547655.07
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","GA834, NH844, NH110",ECONOMY,13:40:00,10:55:00,2,"CGK, SIN, HND, JFK",32H 15M,56123146.75
1,BOOKING.COM,2023-08-09,CGK,JFK,"KLM, operated by Garuda Indonesia","SV819, SV21","ECONOMY, BUSINESS",19:05:00,12:00:00,1,"CGK, JED, JFK",27H 55M,69270499.24
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","EY8133, EY473, EY101",BUSINESS,11:45:00,16:00:00,2,"CGK, SIN, AUH, JFK",39H 15M,48700756.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","AA8918, AA8966, AA8496","ECONOMY, BUSINESS",00:05:00,18:35:00,2,"CGK, HKG, NRT, JFK",29H 30M,60335098.34
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","AA8918, AA8880, AA8496","ECONOMY, BUSINESS",00:05:00,18:35:00,2,"CGK, HKG, NRT, JFK",29H 30M,60335098.34
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","MH5894, MH78, MH9210",ECONOMY,13:40:00,06:00:00,2,"CGK, KUL, HKG, JFK",27H 20M,64594856.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","MH5894, MH78, MH9210",ECONOMY,18:45:00,22:49:00,2,"CGK, KUL, HKG, JFK",39H 04M,49858093.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","QR957, QR3, QR2240",ECONOMY,11:10:00,06:00:00,2,"CGK, DOH, LHR, JFK",29H 50M,61632072.62
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","SQ951, SQ24",BUSINESS,05:25:00,18:50:00,1,"CGK, SIN, JFK",24H 25M,79532223.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","NH836, NH110",ECONOMY,06:20:00,10:55:00,1,"CGK, NRT, JFK",39H 35M,55567624.81
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","UA7916, UA7910",ECONOMY,06:20:00,10:55:00,1,"CGK, NRT, JFK",39H 35M,55707261.72
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","LX9069, LX177, LX14",ECONOMY,19:00:00,16:15:00,2,"CGK, SIN, ZRH, JFK",32H 15M,58900756.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","AA8498, AA8409, AA1077",ECONOMY,21:55:00,22:15:00,2,"CGK, NRT, SFO, JFK",35H 20M,55674886.54
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","AA8498, AA8409, AA1077",ECONOMY,06:35:00,07:01:00,2,"CGK, NRT, SFO, JFK",35H 26M,55674886.54
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","QR959, QR327, QR2233",ECONOMY,09:05:00,13:24:00,2,"CGK, DOH, LGW, JFK",63H 19M,36834190.62
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","QR959, QR327, QR2233",ECONOMY,14:20:00,12:45:00,2,"CGK, DOH, LGW, JFK",33H 25M,59672314.67
1,BOOKING.COM,2023-08-09,CGK,JFK,"Etihad Airways, operated by Garuda Indonesia","CX776, LX139, LX14",ECONOMY,14:20:00,16:15:00,2,"CGK, HKG, ZRH, JFK",36H 55M,59672314.67
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"TK57, TK111",BUSINESS,21:00:00,04:30:00,1,"CGK, IST, JFK",42H 30M,59502571.86
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"NH836, AC6, AC8898","ECONOMY, PREMIUM ECONOMY",06:20:00,20:01:00,2,"CGK, NRT, YUL, JFK",24H 41M,81075340.39
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"NH836, AC6, AC8898","ECONOMY, PREMIUM ECONOMY",05:25:00,10:55:00,2,"CGK, NRT, YUL, JFK",40H 30M,56138577.91
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"NH6273, NH844, NH110",ECONOMY,18:45:00,13:24:00,2,"CGK, SIN, HND, JFK",53H 39M,46015733.74
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"TK509, TK1",BUSINESS,09:15:00,17:50:00,1,"CGK, IST, JFK",43H 35M,59502571.86
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"AA8904, AA8886, AA293",BUSINESS,08:10:00,06:14:00,2,"CGK, HKG, DEL, JFK",33H 04M,66509077.16
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"MH726, MH72, MH9210",ECONOMY,04:15:00,06:00:00,2,"CGK, KUL, HKG, JFK",36H 45M,61632072.62
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"MH726, MH72, MH9210",ECONOMY,04:15:00,06:00:00,2,"CGK, KUL, HKG, JFK",36H 45M,61940695.92
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"VN630, VN31, LH400",ECONOMY,13:50:00,13:45:00,2,"CGK, SGN, FRA, JFK",34H 55M,66755219.36
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"SQ959, SQ34, SQ1410",BUSINESS,14:10:00,07:00:00,2,"CGK, SIN, SFO, JFK",27H 50M,79748260.21
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"UA7916, UA838, AS20","ECONOMY, BUSINESS",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82077609.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"UA7916, UA7950, AS20","ECONOMY, BUSINESS",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82077609.68
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"NH836, UA7950, AS20","ECONOMY, BUSINESS",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82139334.34
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"NH836, NH8, AS20","ECONOMY, BUSINESS",06:20:00,22:59:00,2,"CGK, NRT, SFO, JFK",27H 39M,82201059.0
1,BOOKING.COM,2023-08-09,CGK,JFK,Turkish Airlines,"SQ965, SQ24",BUSINESS,19:00:00,18:50:00,1,"CGK, SIN, JFK",34H 50M,79532223.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","LH9795, LX177, LX16",ECONOMY,19:00:00,12:45:00,2,"CGK, SIN, ZRH, JFK",28H 45M,83374583.96
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ957, SQ34, SQ1410",BUSINESS,11:15:00,07:00:00,2,"CGK, SIN, SFO, JFK",30H 45M,79748260.21
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ963, SQ24",BUSINESS,18:05:00,18:50:00,1,"CGK, SIN, JFK",35H 45M,79532223.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","MH726, MH72, MH9184","ECONOMY, BUSINESS",04:15:00,20:25:00,2,"CGK, KUL, HKG, JFK",27H 10M,90318608.17
